"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
30,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamiizumimachi","Maebashi","30-60minutes",14000000,"","500",29000,"Irregular Shaped","8.0","","","","","South","Prefectural Road",,"Urbanization Control Area",70,200,"2nd quarter 2014",""
31,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamiizumimachi","Maebashi","1H-1H30",6800000,"","670",10000,"Semi-shaped","","","","","","East","City Road",4.0,"Urbanization Control Area",70,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
32,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamioshimamachi","Maebashioshima","19",9900000,"","270",36000,"Semi-shaped","9.7","","","","","Northwest","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
33,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamioshimamachi","Maebashioshima","21",23000000,"","230",,"Rectangular Shaped","19.0","95","2014","W","House","Southwest","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
34,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamioshimamachi","Maebashioshima","14",26000000,"","230",,"Trapezoidal Shaped","18.0","135","2014","W","House","Southwest","City Road",6.0,"Urbanization Control Area",70,100,"2nd quarter 2014",""
35,"Residential Land(Land and Building)","Commercial Area","10201","Gunma Prefecture","Maebashi City","Kamikoidemachi","Maebashi","30-60minutes",19000000,"","300",,"Irregular Shaped","9.0","150","2000","W","Office","Northeast","National Highway",20.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
36,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","30-60minutes",15000000,"","140",,"Rectangular Shaped","10.0","95","1988","W","House","East","City Road",5.6,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
37,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","30-60minutes",59000000,"","1900",30000,"Irregular Shaped","29.0","","","","","North","City Road",7.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","30-60minutes",9500000,"","1300",7400,"Semi-trapezoidal Shaped","43.0","","","","","West","City Road",1.8,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
39,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","30-60minutes",3500000,"","500",7100,"Semi-trapezoidal Shaped","13.0","","","","","North","City Road",3.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
40,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","30-60minutes",92000000,"","2,000 m^2 or greater.",23000,"Irregular Shaped","50.0m or longer.","","","","","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
41,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","30-60minutes",18000000,"","910",20000,"Semi-rectangular Shaped","","","","","","No facing road","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
42,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","30-60minutes",4100000,"","270",15000,"Semi-rectangular Shaped","10.0","","","","","No facing road","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
43,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamishindemmachi","Shinmaebashi","29",11000000,"","300",36000,"Rectangular Shaped","11.0","","","","","South","City Road",3.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
44,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Kameizumimachi","Akasaka (Gunma)","7",5600000,"","620",9100,"Irregular Shaped","6.5","","","","","East","City Road",5.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
45,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kamesatomachi","Maebashioshima","1H-1H30",8500000,"","380",,"Irregular Shaped","","155","2002","W","Office, Warehouse","Southwest","Private Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014","Dealings including private road"
46,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kawaharamachi","Gunmasoja","30-60minutes",6500000,"","210",31000,"Semi-rectangular Shaped","10.0","","","","","East","City Road",7.4,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
47,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kawaharamachi","Gunmasoja","30-60minutes",38000000,"","870",44000,"Rectangular Shaped","19.0","","","","","East","City Road",15.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
48,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kawaharamachi","Maebashi","1H-1H30",14000000,"","175",77000,"Rectangular Shaped","10.0","","","","","West","City Road",12.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
49,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kawamagarimachi","Ino (Gunma)","30-60minutes",7200000,"","350",,"Semi-shaped","","165","1971","W","House","West","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
50,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kudemmachi","Maebashioshima","1H-1H30",9400000,"","2,000 m^2 or greater.",1600,"Rectangular Shaped","30.0","","","","","Northeast","City Road",4.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
51,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Koaigimachi","Shinmaebashi","11",15000000,"","320",47000,"Rectangular Shaped","13.2","","","","","West","City Road",1.8,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
52,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Koaigimachi","Shinmaebashi","19",12000000,"","175",68000,"Semi-trapezoidal Shaped","14.5","","","","","East","Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
53,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Koaigimachi","Shinmaebashi","16",16000000,"","210",79000,"Semi-rectangular Shaped","11.0","","","","","South","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
54,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Gokammachi","Maebashioshima","30-60minutes",8000000,"","290",27000,"Semi-rectangular Shaped","15.0","","","","","East","City Road",4.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
55,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kokuryomachi","Maebashi","30-60minutes",5600000,"","180",,"Semi-shaped","14.6","","","","","North","City Road",6.0,"Near Commercial District",80,300,"2nd quarter 2014",""
56,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kokuryomachi","Maebashi","30-60minutes",47000000,"","340",,"&quot;Flag-shaped&quot; etc.","","130","","","","East","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
57,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Kozakashimachi","Maebashi","1H30-2H",5000000,"","550",,"Semi-trapezoidal Shaped","46.0","125","1974","W","House","Northwest","City Road",4.3,"Urbanization Control Area",70,200,"2nd quarter 2014",""
58,"Residential Land(Land and Building)","Industrial Area","10201","Gunma Prefecture","Maebashi City","Godaimachi","Shinzokekkan Center","25",51000000,"","2,000 m^2 or greater.",,"Irregular Shaped","43.8","1400","1990","S","Factory, Office, Warehouse","Southeast","Access Road",18.0,"Exclusive Industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
59,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Koyaharamachi","Komagata","9",16000000,"","600",,"Semi-square Shaped","24.0","110","1981","W","House, Shop","East","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
60,"Residential Land(Land and Building)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Sannomachi","Komagata","30-60minutes",19000000,"","165",,"Rectangular Shaped","7.3","105","2013","W","House","Southwest","City Road",16.0,"Category 1 Exclusive Mid-high Rise Residential District",60,500,"2nd quarter 2014",""
61,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Sannomachi","Komagata","24",30000000,"","570",,"Semi-trapezoidal Shaped","19.5","75","1972","W","House","Northwest","City Road",8.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
62,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoishikuramachi","Shinmaebashi","14",35000000,"","670",,"Semi-shaped","17.0","150","1975","W","House","West","City Road",8.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
63,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoishikuramachi","Shinmaebashi","11",73000000,"","1100",,"Semi-rectangular Shaped","41.6","820","1987","S","Office","South","City Road",8.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
64,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimooshimamachi","Komagata","26",11000000,"","310",35000,"Semi-trapezoidal Shaped","16.0","","","","","Northwest","City Road",5.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
65,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimokawamachi","Komagata","1H-1H30",14000000,"","220",63000,"Semi-rectangular Shaped","12.0","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
66,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimokoidemachi","Maebashi","30-60minutes",37000000,"","380",,"Semi-square Shaped","23.0","630","1985","S","Housing Complex","Northwest","City Road",16.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
67,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimokoidemachi","Maebashi","30-60minutes",10000000,"","190",54000,"Irregular Shaped","2.5","","","","","South","City Road",8.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
68,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoshindemmachi","Shinmaebashi","30-60minutes",16000000,"","360",45000,"Semi-rectangular Shaped","18.0","","","","","East","City Road",7.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
69,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoshindemmachi","Shinmaebashi","30-60minutes",17000000,"","165",,"Semi-rectangular Shaped","16.0","100","2005","W","House","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
70,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoshindemmachi","Shinmaebashi","30-60minutes",20000000,"","195",,"Irregular Shaped","3.1","105","2014","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
71,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoshindemmachi","Shinmaebashi","30-60minutes",1400000,"","70",20000,"Irregular Shaped","","","","","","No facing road","",,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
72,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoshindemmachi","Shinmaebashi","30-60minutes",11000000,"","190",55000,"Semi-rectangular Shaped","13.5","","","","","West","Private Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimoshindemmachi","Shinmaebashi","30-60minutes",18000000,"","210",,"Irregular Shaped","10.0","105","2014","W","House","North","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
74,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimohosoimachi","Maebashi","30-60minutes",17000000,"","165",,"Semi-shaped","9.0","105","2000","W","House","South","City Road",2.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
75,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimohosoimachi","Maebashi","30-60minutes",15000000,"","230",,"Semi-shaped","17.0","100","1991","LS","House","North","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
76,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimohosoimachi","Maebashi","30-60minutes",11000000,"","150",,"Semi-rectangular Shaped","10.0","105","2000","W","House","North","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,500,"2nd quarter 2014",""
77,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Shimohosoimachi","Maebashi","30-60minutes",14000000,"","200",,"Semi-shaped","14.0","135","1996","W","House","Northeast","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
78,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Jotomachi","Chuomaebashi","8",34000000,"","700",,"Irregular Shaped","24.5","115","1986","W","House","Southeast","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
79,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Jotomachi","Chuomaebashi","2",8000000,"","135",,"Semi-shaped","15.0","195","1965","W","House, Workshop","Southwest","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
80,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Jotomachi","Maebashi","13",13000000,"","220",60000,"Rectangular Shaped","9.5","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
81,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Showamachi","Maebashi","30-60minutes",28000000,"","170",,"Irregular Shaped","12.0","105","2014","W","House","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
82,"Residential Land(Land and Building)","Commercial Area","10201","Gunma Prefecture","Maebashi City","Shimmaebashimachi","Shinmaebashi","2",220000000,"","740",,"Irregular Shaped","8.0","2,000 m^2 or greater.","1991","S","Other","Southeast","Prefectural Road",20.0,"Commercial District",80,400,"2nd quarter 2014",""
83,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Sumiyoshicho","Maebashi","24",8200000,"","135",61000,"Rectangular Shaped","14.2","","","","","South","Private Road",4.6,"Commercial District",80,400,"2nd quarter 2014","Dealings in which auction or arbiter participates"
84,"Residential Land(Land and Building)","Industrial Area","10201","Gunma Prefecture","Maebashi City","Sojamachi","Gunmasoja","30-60minutes",20000000,"","2,000 m^2 or greater.",,"Semi-rectangular Shaped","50.0m or longer.","2,000 m^2 or greater.","1964","SRC","Office, Other","Northeast","Prefectural Road",24.0,"Exclusive Industrial District",60,200,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Sojamachi","Gunmasoja","26",14000000,"","190",70000,"Semi-square Shaped","14.1","","","","","East","City Road",8.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Sojamachisoja","Gunmasoja","21",28000000,"","320",,"Rectangular Shaped","16.0","230","1995","W","House","West","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
87,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Sojamachisoja","Gunmasoja","15",9500000,"","220",43000,"Semi-rectangular Shaped","12.5","","","","","Northeast","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
88,"Residential Land(Land Only)","Residential Area","10201","Gunma Prefecture","Maebashi City","Sojamachisoja","Gunmasoja","14",7200000,"","185",39000,"Semi-square Shaped","12.5","","","","","Northeast","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
89,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Sojamachisoja","Shinmaebashi","30-60minutes",17000000,"","175",,"Semi-rectangular Shaped","12.4","105","2014","W","House","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
90,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Takahanadai","Maebashi","1H-1H30",5000000,"","260",,"Irregular Shaped","27.5","90","1978","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
91,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Takikubomachi","Egi","1H-1H30",17000000,"","2,000 m^2 or greater.",3300,"Semi-rectangular Shaped","50.0m or longer.","","","","","North","Town Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
92,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Takikubomachi","Egi","1H-1H30",13000000,"","2,000 m^2 or greater.",3300,"Rectangular Shaped","50.0m or longer.","","","","","North","Town Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
93,"Residential Land(Land Only)","Potential Residential Area","10201","Gunma Prefecture","Maebashi City","Takikubomachi","Egi","30-60minutes",3400000,"","1000",3300,"Semi-trapezoidal Shaped","24.0","","","","","North","Town Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
94,"Residential Land(Land and Building)","Residential Area","10201","Gunma Prefecture","Maebashi City","Taguchimachi","Yagihara","30-60minutes",16000000,"","470",,"Irregular Shaped","4.0","70","","LS","","East","City Road",3.5,"Urbanization Control Area",70,400,"2nd quarter 2014",""
95,"Agricultural Land","","10201","Gunma Prefecture","Maebashi City","Taguchimachi","","",300000,"","1400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
