"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
14,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Katashima","Takio","16",16000000,"","270",59000,"Semi-square Shaped","","","","","","No facing road","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
15,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Kida","Kozaki","1H-1H30",500000,"","155",3300,"Irregular Shaped","9.0","","","","","West","Road",15.0,"Urbanization Control Area",,,"2nd quarter 2014",""
16,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Kida","Sakanoichi","21",9000000,"","450",20000,"Irregular Shaped","","","","","","North","City Road",4.0,"Urbanization Control Area",,,"2nd quarter 2014",""
17,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Kentokumachi","Oita","11",21000000,"","160",,"Semi-square Shaped","12.5","185","1984","RC","House, Housing Complex","South","City Road",4.5,"Near Commercial District",80,200,"2nd quarter 2014",""
18,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Kentokumachi","Oita","11",28000000,"","230",120000,"Trapezoidal Shaped","14.0","","","","","Southwest","City Road",4.2,"Near Commercial District",80,200,"2nd quarter 2014",""
19,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Koendori","Takio","1H-1H30",49000000,"","1200",39000,"Semi-square Shaped","","","","","","West","City Road",5.8,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
20,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Koendori","Takio","1H-1H30",16000000,"","330",47000,"Irregular Shaped","8.5","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
21,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Koendori","Takio","1H-1H30",12000000,"","250",48000,"Semi-square Shaped","15.6","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
22,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Koendori","Takio","1H-1H30",12000000,"","220",51000,"Semi-square Shaped","15.5","","","","","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
23,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Saganoseki","Kozaki","1H30-2H",1400000,"","75",18000,"Irregular Shaped","8.0","","","","","West","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",,,"2nd quarter 2014",""
24,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Sako","Tsurusaki","26",2000000,"","270",7400,"Trapezoidal Shaped","25.0","","","","","Southeast","Road",2.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
25,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Sako","Tsurusaki","30-60minutes",15000000,"","330",,"Irregular Shaped","20.0","105","1991","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
26,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Sano","Ozai","30-60minutes",5600000,"","620",9100,"Rectangular Shaped","20.0","","","","","Northwest","City Road",6.0,"Industrial District",60,200,"2nd quarter 2014",""
27,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Sano","Ozai","30-60minutes",6600000,"","360",18000,"Rectangular Shaped","18.0","","","","","Southwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
28,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Sano","Ozai","30-60minutes",12000000,"","480",25000,"Semi-square Shaped","15.0","","","","","East","City Road",30.0,"Industrial District",60,200,"2nd quarter 2014",""
29,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Shiomi","Ozai","25",14000000,"","280",,"Semi-rectangular Shaped","22.5","130","1994","W","House","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
30,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Shiomi","Ozai","16",9000000,"","450",20000,"Rectangular Shaped","17.0","","","","","Southwest","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
31,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Shimura","Ozai","29",20000000,"","165",,"Trapezoidal Shaped","9.4","95","2014","W","House","Southeast","City Road",6.0,"Category 2 Residential District",60,150,"2nd quarter 2014",""
32,"Pre-owned Condominiums, etc.","","44201","Oita Prefecture","Oita City","Shimogorikita","Maki (Oita)","16",8500000,"2DK","45",,"","","","2011","RC","House","","",,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
33,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Shimogoori","Maki (Oita)","30-60minutes",21000000,"","200",,"Semi-square Shaped","15.0","","","","","East","Road",6.0,"Urbanization Control Area",,,"2nd quarter 2014",""
34,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Shimmachi","Oita","10",55000000,"","310",,"Rectangular Shaped","14.0","890","1972","RC","Housing Complex","Southwest","City Road",10.0,"Commercial District",80,400,"2nd quarter 2014",""
35,"Pre-owned Condominiums, etc.","","44201","Oita Prefecture","Oita City","Suehiromachi","Takajo","5",17000000,"3LDK","75",,"","","","2004","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
36,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Senzai","Takajo","14",10000000,"","240",42000,"Semi-square Shaped","15.0","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
37,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Senzai","Tsurusaki","23",8500000,"","210",,"Semi-rectangular Shaped","13.0","70","1972","LS","House","West","City Road",4.0,"Category 2 Exclusive Low Rise Residential District",60,150,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Senzai","Tsurusaki","24",5400000,"","165",,"Semi-rectangular Shaped","14.0","125","1972","W","House","West","City Road",5.5,"Category 2 Exclusive Low Rise Residential District",60,150,"2nd quarter 2014",""
39,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Senzai","Tsurusaki","25",6500000,"","175",37000,"Rectangular Shaped","15.0","","","","","East","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
40,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Soda","Oitadaigakumae","21",6600000,"","200",,"Rectangular Shaped","16.7","110","1994","W","House","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
41,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Soda","Oitadaigakumae","23",8500000,"","200",,"Rectangular Shaped","18.0","110","1994","W","House","Northeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
42,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Tanegu","Tsurusaki","30-60minutes",15000000,"","250",,"Rectangular Shaped","16.0","150","1993","S","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
43,"Agricultural Land","","44201","Oita Prefecture","Oita City","Oaza Tanegu","","",3700000,"","1500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
44,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Dannoharu","Oitadaigakumae","9",30000000,"","270",,"Rectangular Shaped","12.2","100","2002","LS","Housing Complex","Southeast","City Road",4.7,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
45,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Tsuneyuki","Tsurusaki","30-60minutes",8000000,"","240",,"Semi-rectangular Shaped","13.9","100","1990","W","House","South","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
46,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Nakatsurusaki","Tsurusaki","6",25000000,"","600",42000,"Rectangular Shaped","25.0","","","","","North","City Road",8.0,"Commercial District",80,400,"2nd quarter 2014",""
47,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Nagahamamachi","Oita","25",10000000,"","125",81000,"Semi-rectangular Shaped","7.0","","","","","North","City Road",7.0,"Commercial District",80,500,"2nd quarter 2014",""
48,"Pre-owned Condominiums, etc.","","44201","Oita Prefecture","Oita City","Nagahamamachi","Oita","18",6000000,"3LDK","60",,"","","","1980","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
49,"Pre-owned Condominiums, etc.","","44201","Oita Prefecture","Oita City","Nagahamamachi","Oita","18",15000000,"3LDK","90",,"","","","2000","SRC","House","","",,"Commercial District",80,400,"2nd quarter 2014","Dealings of non-redecorating real estate"
50,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Nozomigaoka","Ozai","23",24000000,"","230",,"Rectangular Shaped","13.0","125","1998","W","House","West","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
51,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Noda","Bungokokubu","7",6700000,"","1100",6100,"Irregular Shaped","22.8","","","","","West","Private Road",9.3,"Urbanization Control Area",60,200,"2nd quarter 2014",""
52,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Noda","Bungokokubu","29",12000000,"","1100",10000,"Semi-shaped","25.0","","","","","Northeast","City Road",11.0,"",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
53,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Hada","Takio","21",13000000,"","260",48000,"Semi-rectangular Shaped","28.0","","","","","West","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
54,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Hada","Takio","21",4600000,"","100",45000,"Semi-rectangular Shaped","3.6","","","","","South","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
55,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Hatakenaka","Minamioita","28",19000000,"","250",,"&quot;Flag-shaped&quot; etc.","","125","2006","W","House","East","City Road",4.2,"Semi-industrial District",60,200,"2nd quarter 2014",""
56,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Hatakenaka","Minamioita","26",23000000,"","600",37000,"Irregular Shaped","10.0","","","","","North","City Road",3.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
57,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Hatakenaka","Minamioita","30-60minutes",13000000,"","35",370000,"Semi-rectangular Shaped","","","","","","South","Private Road",2.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
58,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Baba","Kozaki","20",27000000,"","1400",,"Irregular Shaped","50.0m or longer.","370","1975","S, W","House, Office","North","Road",5.0,"",,,"2nd quarter 2014",""
59,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Haya","Minamioita","20",17000000,"","340",48000,"Semi-rectangular Shaped","9.5","","","","","East","City Road",3.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
60,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Haya","Minamioita","21",5100000,"","65",,"Rectangular Shaped","9.3","60","1984","W","House","Southeast","Private Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
61,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Higashiueno","Sakanoichi","19",7000000,"","360",20000,"Semi-rectangular Shaped","15.0","","","","","Northwest","City Road",13.2,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
62,"Agricultural Land","","44201","Oita Prefecture","Oita City","Oaza Fukumune","","",100000,"","430",,"","","","","","","","",,"",,,"2nd quarter 2014",""
63,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Fujimigaokanishi","Bungokokubu","30-60minutes",29000000,"","690",41000,"Semi-rectangular Shaped","23.0","","","","","South","Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
64,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Fujimigaokanishi","Bungokokubu","30-60minutes",23000000,"","480",48000,"Semi-rectangular Shaped","21.0","","","","","South","Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
65,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Fujimigaokanishi","Bungokokubu","30-60minutes",18000000,"","440",41000,"Semi-trapezoidal Shaped","13.1","","","","","East","City Road",8.0,"Near Commercial District",80,200,"2nd quarter 2014",""
66,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Fujimigaokahigashi","Bungokokubu","20",5000000,"","250",,"Semi-rectangular Shaped","11.0","135","1972","W","House","East","City Road",13.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
67,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Fujimigaokahigashi","Bungokokubu","28",21000000,"","500",,"Rectangular Shaped","14.5","185","1998","W","House","South","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
68,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Maki","Maki (Oita)","8",36000000,"","195",,"Semi-square Shaped","12.0","400","1993","RC","House, Housing Complex, Shop","East","City Road",12.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
69,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Madokoro","Ozai","14",5800000,"","160",37000,"Rectangular Shaped","11.0","","","","","Northeast","City Road",12.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
70,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Madokoro","Ozai","12",23000000,"","220",,"Rectangular Shaped","9.0","100","2014","W","House","Northeast","City Road",4.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
71,"Residential Land(Land Only)","Industrial Area","44201","Oita Prefecture","Oita City","Oaza Misa","Tsurusaki","30-60minutes",20000000,"","830",24000,"Rectangular Shaped","21.0","","","","","West","City Road",9.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
72,"Residential Land(Land Only)","Industrial Area","44201","Oita Prefecture","Oita City","Misa","Tsurusaki","26",17000000,"","560",30000,"Rectangular Shaped","","","","","","West","City Road",12.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land Only)","Potential Residential Area","44201","Oita Prefecture","Oita City","Misa","Tsurusaki","23",18000000,"","640",29000,"Semi-square Shaped","26.0","","","","","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
74,"Pre-owned Condominiums, etc.","","44201","Oita Prefecture","Oita City","Misa","Tsurusaki","25",3300000,"Open Floor","45",,"","","","1995","RC","Office","","",,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
75,"Residential Land(Land and Building)","Industrial Area","44201","Oita Prefecture","Oita City","Mitsugawashimmachi","Takajo","25",40000000,"","970",,"Rectangular Shaped","18.5","580","1975","S","Factory, Office","North","City Road",8.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
76,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Mitsuyoshi","Shikido","28",60000000,"","1000",,"Semi-rectangular Shaped","50.0m or longer.","520","1993","S","Office, Warehouse","West","City Road",5.6,"Semi-residential District",60,200,"2nd quarter 2014",""
77,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Midorigaoka","Bungokokubu","30-60minutes",7000000,"","230",30000,"Semi-square Shaped","15.2","","","","","North","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
78,"Pre-owned Condominiums, etc.","","44201","Oita Prefecture","Oita City","Oaza Minaharu","Tsurusaki","21",15000000,"3LDK","90",,"","","","1998","SRC","House","","",,"Industrial District",60,200,"2nd quarter 2014","Dealings of redecorated real estate"
79,"Residential Land(Land and Building)","Commercial Area","44201","Oita Prefecture","Oita City","Minamitsurusaki","Tsurusaki","10",8700000,"","125",,"Rectangular Shaped","6.5","180","","RC","Shop","North","National Highway",9.0,"Commercial District",80,400,"2nd quarter 2014",""
80,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Morimachi","Tsurusaki","19",35000000,"","190",,"Rectangular Shaped","12.4","115","2014","LS","House","West","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
81,"Pre-owned Condominiums, etc.","","44201","Oita Prefecture","Oita City","Oaza Morimachi","Tsurusaki","23",19000000,"4LDK","95",,"","","","2008","RC","House","","",,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
82,"Residential Land(Land Only)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Yokoo","Takajo","1H-1H30",8400000,"","210",40000,"Semi-rectangular Shaped","13.0","","","","","South","Access Road",12.0,"Category 2 Exclusive Low Rise Residential District",60,150,"2nd quarter 2014",""
83,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Yokoo","Takajo","30-60minutes",7600000,"","180",,"Rectangular Shaped","12.5","50","1973","W","House","West","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
84,"Residential Land(Land and Building)","Residential Area","44201","Oita Prefecture","Oita City","Oaza Ryogo","Furugo","6",12000000,"","230",,"Trapezoidal Shaped","14.6","115","1975","W","","East","Road",5.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Potential Residential Area","44201","Oita Prefecture","Oita City","Oaza Ryogo","Minamioita","21",14000000,"","780",18000,"Semi-trapezoidal Shaped","18.0","","","","","East","Private Road",6.0,"Category 1 Residential District",,,"2nd quarter 2014",""
86,"Residential Land(Land and Building)","Residential Area","44202","Oita Prefecture","Beppu City","Uchikamado","Kamegawa","15",5000000,"","310",,"Semi-shaped","12.1","95","1950","W","Housing Complex","Northeast","Prefectural Road",6.3,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
87,"Residential Land(Land and Building)","Residential Area","44202","Oita Prefecture","Beppu City","Oaza Kamegawa","Beppudaigaku","16",6000000,"","200",,"Irregular Shaped","8.6","80","1980","W","House","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
88,"Residential Land(Land Only)","Residential Area","44202","Oita Prefecture","Beppu City","Kamegawahigashimachi","Kamegawa","8",8000000,"","260",31000,"Semi-rectangular Shaped","12.6","","","","","North","City Road",4.2,"Commercial District",80,400,"2nd quarter 2014",""
89,"Residential Land(Land and Building)","Commercial Area","44202","Oita Prefecture","Beppu City","Kusunokimachi","Beppu (Oita)","8",1300000,"","100",,"Irregular Shaped","8.0","520","1978","S","House, Shop","West","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
90,"Residential Land(Land and Building)","Commercial Area","44202","Oita Prefecture","Beppu City","Kusunokimachi","Beppu (Oita)","9",15000000,"","800",,"Semi-trapezoidal Shaped","","360","1980","S","Housing Complex","East","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
91,"Residential Land(Land and Building)","Commercial Area","44202","Oita Prefecture","Beppu City","Kusunokimachi","Beppu (Oita)","9",2100000,"","170",,"Semi-rectangular Shaped","","60","1969","LS","Shop","East","City Road",4.0,"Commercial District",80,400,"2nd quarter 2014",""
92,"Residential Land(Land Only)","Residential Area","44202","Oita Prefecture","Beppu City","Oaza Tsurumi","Beppu (Oita)","30-60minutes",2200000,"","260",8300,"Rectangular Shaped","12.6","","","","","No facing road","",,"Category 2 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
93,"Residential Land(Land Only)","Residential Area","44202","Oita Prefecture","Beppu City","Oaza Tsurumi","Beppu (Oita)","30-60minutes",11000000,"","175",66000,"Rectangular Shaped","10.5","","","","","North","City Road",5.5,"Category 2 Exclusive Mid-high Rise Residential District",40,200,"2nd quarter 2014",""
94,"Residential Land(Land Only)","Residential Area","44202","Oita Prefecture","Beppu City","Oaza Tsurumi","Beppudaigaku","30-60minutes",14000000,"","200",68000,"Rectangular Shaped","11.5","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
95,"Residential Land(Land and Building)","Residential Area","44202","Oita Prefecture","Beppu City","Oaza Tsurumi","Beppudaigaku","30-60minutes",33000000,"","810",,"Irregular Shaped","","480","1990","W","Housing Complex","Northwest","Private Road",4.3,"Category 1 Exclusive Mid-high Rise Residential District",40,200,"2nd quarter 2014","Dealings including private road"
96,"Residential Land(Land Only)","Residential Area","44203","Oita Prefecture","Nakatsu City","Oaza Aihara","Nakatsu (Oita)","30-60minutes",6000000,"","410",14000,"Rectangular Shaped","19.0","","","","","North","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
97,"Forest Land","","44203","Oita Prefecture","Nakatsu City","Oaza Idoda","","",34000,"","1900",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
98,"Residential Land(Land and Building)","Residential Area","44203","Oita Prefecture","Nakatsu City","Oaza Inumaru","Imazu (Oita)","26",1000000,"","120",,"Semi-square Shaped","11.0","115","1989","W","House","East","Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,400,"2nd quarter 2014",""
99,"Agricultural Land","","44203","Oita Prefecture","Nakatsu City","Oaza Inumaru","","",1000000,"","2200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
100,"Residential Land(Land and Building)","Residential Area","44203","Oita Prefecture","Nakatsu City","Oaza Imazu","Imazu (Oita)","4",4100000,"","490",,"Irregular Shaped","4.8","130","1995","W","Workshop","Southwest","City Road",7.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,400,"2nd quarter 2014","Dealings in which auction or arbiter participates, Dealings including private road"
101,"Residential Land(Land Only)","Potential Residential Area","44203","Oita Prefecture","Nakatsu City","Oaza Ueno","Imazu (Oita)","30-60minutes",4000000,"","2,000 m^2 or greater.",1400,"Irregular Shaped","45.0","","","","","South","Road",2.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,400,"2nd quarter 2014",""
